"listing_id","sale_price","usable_area","price_per_m2","suburb"
"2511794184","835000","67","12462,69","Morretes"
"2717832112","1777761","109","16309,73","Centro"
"2769276036","849560","70","12136,57","Morretes"
"2744014217","900000","60","15000","Morretes"
"2764632232","7210000","166","43433,73","Meia Praia"
"2748740905","2680000","178","15056,18","Meia Praia"
"2764632139","2990000","164","18231,71","Meia Praia"
"2767582389","2334331","144","16210,63","Meia Praia"
"2703472374","783565","62","12638,15","Morretes"
"2738894942","2500000","140","17857,14","Meia Praia"
"2609060689","2300000","131","17557,25","Meia Praia"
"2558703474","1460000","210","6952,38",""
"2759538945","1950000","128","15234,38","Meia Praia"
"2720509133","1700000","118","14406,78","Meia Praia"
"2764634136","2798800","164","17065,85","Centro"
"2665398799","1090000","116","9396,55","Andorinha"
"2753366116","4649740","350","13284,97","Meia Praia"
"2763090143","895000","67","13358,21","Morretes"
"2769842245","856030","70","12229","Morretes"
"2767582364","770000","70","11000","Tabuleiro dos Oliveiras"
"2560637743","808000","68","11882,35","Morretes"
"2761876932","4000000","128","31250","Meia Praia"
"2749415198","3609770","182","19833,9","Meia Praia"
"2764672128","776000","64","12125","Morretes"
"2646968116","1700000","135","12592,59","Andorinha"
"2767580196","3610000","179","20167,6","Meia Praia"
"2769186670","4679050","195","23995,13","Meia Praia"
"2769477543","1694830","108","15692,87","Andorinha"
"2746632897","2290000","178","12865,17","Meia Praia"
"2560637280","720000","115","6260,87","Morretes"
"2606344075","810000","69","11739,13","Morretes"
"2574305361","2599999","185","14054,05","Centro"
"2516158375","4187923","150","27919,49","Centro"
"2744509998","2600000","190","13684,21","Centro"
"2769279521","723860","70","10340,86","Jardim Praia Mar"
"2747203396","898000","69","13014,49","Morretes"
"2759540529","2300000","137","16788,32","Centro"
"2715503022","3600000","179","20111,73","Meia Praia"
"2744793316","1500000","110","13636,36","Meia Praia"
"2765540922","6000000","225","26666,67","Meia Praia"
"2758775817","2449620","124","19755","Andorinha"
"2718955859","735000","85","8647,06","Morretes"
"2764630855","3199000","265","12071,7","Meia Praia"
"2764955517","1999900","191","10470,68","Meia Praia"
"2744695371","2400000","140","17142,86","Meia Praia"
"2764632171","3900000","183","21311,48","Meia Praia"
"2572344816","5000000","226","22123,89",""
"2765064425","840000","79","10632,91","Andorinha"
"2661819282","1400000","67","20895,52","Morretes"
"2734790321","1000000","69","14492,75","Morretes"
"2656248954","1200000","141","8510,64","Meia Praia"
"2762224931","3189000","167","19095,81","Meia Praia"
"2710591001","1700000","120","14166,67","Meia Praia"
"2750455756","1950000","130","15000","Andorinha"
"2511795393","2470000","133","18571,43","Centro"
"2698066685","4390000","280","15678,57","Centro"
"2689269215","970000","93","10430,11","Andorinha"
"2759267435","967681","70","13824,01","Meia Praia"
"2760157920","1750000","122","14344,26","Meia Praia"
"2746689708","806400","64","12600","Morretes"
"2723210020","990000","69","14347,83","Morretes"
"2764632850","4187922","150","27919,48","Centro"
"2761579817","4490000","300","14966,67","Meia Praia"
"2627350608","1890000","149","12684,56","Centro"
"2761365742","2800000","142","19718,31","Meia Praia"
"2764348215","950000","70","13571,43","Morretes"
"2714721213","3690000","200","18450","Meia Praia"
"2766973231","1649040","130","12684,92","Meia Praia"
"2567541742","1450000","123","11788,62","Meia Praia"
"2754662205","2799640","174","16089,89","Meia Praia"
"2764633350","839000","64","13109,38","Jardim Praia Mar"
"2769470402","989070","70","14129,57","Morretes"
"2667471612","1840000","103","17864,08","Castelo Branco"
"2637240383","2990000","136","21985,29","Meia Praia"
"2769278631","1298710","95","13670,63","Castelo Branco"
"2721665462","1950000","131","14885,5","Andorinha"
"2759672542","1950000","115","16956,52","Centro"
"2747229372","2190000","127","17244,09","Andorinha"
"2737898420","3465000","157","22070,06","Meia Praia"
"2700312200","850000","70","12142,86","Morretes"
"2764220422","1150000","69","16666,67","Morretes"
"2738746166","1700000","149","11409,4","Andorinha"
"2755165208","1650000","136","12132,35","Andorinha"
"2676669883","4132000","236","17508,47","Centro"
"2609063081","880000","64","13750","Jardim Praia Mar"
"2747342576","2200000","128","17187,5","Meia Praia"
"2662711563","850000","69","12318,84","Morretes"
"2764634717","9122021","271","33660,59","Castelo Branco"
"2690690873","4380000","315","13904,76","Meia Praia"
"2732326113","1090000","68","16029,41","Morretes"
"2764941337","2317950","138","16796,74","Centro"
"2747829502","5000000","195","25641,03","Meia Praia"
"2754514551","1790000","131","13664,12","Andorinha"
"2736452414","990000","92","10760,87","Meia Praia"
"2723211044","2800000","137","20437,96","Centro"
"2757082514","1700000","120","14166,67","Meia Praia"
"2761579621","3600000","131","27480,92","Meia Praia"
"2738894937","2300000","184","12500","Meia Praia"
"2764632030","2598800","172","15109,3","Centro"
"2767581646","1828698","116","15764,64","Meia Praia"
"2743991170","4259000","166","25656,63","Meia Praia"
"2761579416","5831000","262","22255,73","Meia Praia"
"2723211655","1875000","105","17857,14","Meia Praia"
"2764633833","3500000","210","16666,67","Meia Praia"
"2712353505","2100000","135","15555,56","Andorinha"
"2747712947","1890000","135","14000","Meia Praia"
"2769149922","3200000","222","14414,41","Meia Praia"
"2714720313","2750000","162","16975,31","Andorinha"
"2721911026","2350000","135","17407,41","Meia Praia"
"2757660226","2600000","145","17931,03","Meia Praia"
"2700889296","2400000","172","13953,49","Meia Praia"
"2704933608","9480000","214","44299,07","Meia Praia"
"2747098294","900000","64","14062,5","Morretes"
"2751958616","1500000","128","11718,75","Meia Praia"
"2746578489","956380","70","13662,57","Morretes"
"2764631488","1914000","122","15688,52","Meia Praia"
"2769536335","7000000","168","41666,67","Meia Praia"
"2760224217","1750000","122","14344,26","Meia Praia"
"2764861421","1750000","105","16666,67","Centro"
"2738892527","1000000","70","14285,71","Morretes"
"2569451167","2700000","226","11946,9","Meia Praia"
"2560060055","2208355","151","14624,87","Meia Praia"
"2769178807","894270","63","14194,76","Morretes"
"2742890391","1700000","179","9497,21","Meia Praia"
"2721918758","1050000","66","15909,09","Morretes"
"2725723542","898000","67","13402,99","Morretes"
"2764631671","3598000","208","17298,08","Centro"
"2758662032","1930000","133","14511,28","Centro"
"2692635860","1800000","140","12857,14","Meia Praia"
"2599483256","3270000","159","20566,04","Meia Praia"
"2754733222","1650000","135","12222,22","Andorinha"
"2599798080","968000","105","9219,05","Meia Praia"
"2767583787","1500000","155","9677,42","Meia Praia"
"2738894939","1550000","123","12601,63","Meia Praia"
"2744697203","830000","70","11857,14","Jardim Praia Mar"
"2752779906","3200000","193","16580,31","Meia Praia"
"2765345914","6500000","180","36111,11","Meia Praia"
"2745035797","950000","106","8962,26","Castelo Branco"
"2684230805","810000","64","12656,25","Morretes"
"2747918627","5000000","250","20000","Meia Praia"
"2618439315","2599000","130","19992,31","Andorinha"
"2768968867","3489650","272","12829,6","Casa Branca"
"2738890446","2500000","123","20325,2","Centro"
"2757201518","1853000","129","14364,34","Centro"
"2767583191","1081900","69","15679,71","Morretes"
"2646971499","1800000","100","18000","Canto da Praia"
"2767583185","5007000","146","34294,52","Meia Praia"
"2740141447","750000","65","11538,46","Morretes"
"2754747603","1918000","130","14753,85","Centro"
"2764631047","3000000","195","15384,62","Meia Praia"
"2733863216","1990000","121","16446,28","Meia Praia"
"2763649141","2790000","153","18235,29","Meia Praia"
"2723211653","2390000","170","14058,82","Meia Praia"
"2660761864","1700000","123","13821,14","Andorinha"
"2754748298","1884743","132","14278,36","Castelo Branco"
"2760220033","5322240","199","26744,92","Morretes"
"2760094098","1750000","122","14344,26","Meia Praia"
"2764895213","3780000","225","16800","Centro"
"2763090331","3590000","203","17684,73","Centro"
"2740780014","874295","67","13049,18","Morretes"
"2690844456","1450000","110","13181,82","Meia Praia"
"2699373974","2825000","157","17993,63","Morretes"
"2735053815","2398000","135","17762,96","Meia Praia"
"2740314733","2990000","166","18012,05","Meia Praia"
"2769181024","1449040","118","12280","Meia Praia"
"2757201317","2259780","150","15065,2","Meia Praia"
"2769186946","1649240","103","16012,04","Castelo Branco"
"2754764805","2200000","130","16923,08","Meia Praia"
"2758636416","3090000","172","17965,12","Meia Praia"
"2744013569","3760000","179","21005,59","Meia Praia"
"2741152377","848000","70","12114,29","Tabuleiro dos Oliveiras"
"2755928615","2311845","118","19591,91","Andorinha"
"2754170499","2350000","136","17279,41","Meia Praia"
"2702303203","865278","64","13519,97","Morretes"
"2698756900","705243","63","11194,33","Morretes"
"2636791013","1650000","110","15000","Meia Praia"
"2767581276","1750000","117","14957,26","Castelo Branco"
"2769854614","2199540","161","13661,74","Meia Praia"
"2747203894","1640157","113","14514,66","Meia Praia"
"2748822116","2698800","164","16456,1","Centro"
"2704940062","1050000","70","15000","Meia Praia"
"2717034450","3807000","150","25380","Meia Praia"
"2646474665","1400000","115","12173,91","Andorinha"
"2767580969","1800000","149","12080,54","Centro"
"2529775381","2898000","135","21466,67","Meia Praia"
"2752688540","1980000","192","10312,5","Castelo Branco"
"2753757402","1150000","88","13068,18","Centro"
"2764631247","3490000","206","16941,75","Centro"
"2761226932","1100000","70","15714,29","Morretes"
"2744015184","4200000","157","26751,59","Meia Praia"
"2741555367","2300000","179","12849,16","Meia Praia"
"2763413115","1799000","114","15780,7","Andorinha"
"2569455971","1840000","187","9839,57","Andorinha"
"2764632186","7888000","166","47518,07","Meia Praia"
"2695522175","999000","67","14910,45","Meia Praia"
"2732807726","2178000","192","11343,75","Castelo Branco"
"2766853315","654800","65","10073,85","Morretes"
"2760270116","2500000","127","19685,04","Centro"
"2744757839","848000","77","11012,99","Meia Praia"
"2730654135","844000","67","12597,01","Morretes"
"2715095404","820000","70","11714,29","Tabuleiro dos Oliveiras"
"2737868218","1684000","105","16038,1","Meia Praia"
"2762709218","3690000","190","19421,05","Meia Praia"
"2729768922","4600000","225","20444,44","Meia Praia"
"2748823097","1311000","122","10745,9","Meia Praia"
"2631787851","600000","106","5660,38","Morretes"
"2767582001","1842000","140","13157,14","Andorinha"
"2769188591","1449200","120","12076,67","Andorinha"
"2703469622","847256","66","12837,21","Morretes"
"2761506952","890000","60","14833,33","Morretes"
"2720733142","2090000","120","17416,67","Meia Praia"
"2752629540","1600000","105","15238,1","Castelo Branco"
"2646968115","1250000","121","10330,58","Castelo Branco"
"2760714542","3860000","150","25733,33","Centro"
"2765029626","5900000","223","26457,4","Meia Praia"
"2723209921","1913000","122","15680,33","Meia Praia"
"2739577120","1832787","127","14431,39","Centro"
"2560060266","2390000","137","17445,26","Meia Praia"
"2769187359","1349270","115","11732,78","Andorinha"
"2769498829","9710000","180","53944,44","Meia Praia"
"2718028954","1950000","145","13448,28","Centro"
"2752690703","6750000","182","37087,91","Morretes"
"2609062396","940000","69","13623,19","Morretes"
"2764634114","2800000","142","19718,31","Meia Praia"
"2716787230","7628000","261","29226,05","Meia Praia"
"2764632203","5500000","225","24444,44","Meia Praia"
"2764860137","2495647","160","15597,79","Andorinha"
"2754738481","1700000","150","11333,33","Andorinha"
"2764978837","1890000","126","15000","Andorinha"
"2760284802","850000","68","12500","Morretes"
"2727450070","800000","78","10256,41","Andorinha"
"2764955520","1999999","125","15999,99","Centro"
"2723361454","1980000","115","17217,39","Centro"
"2764631563","1700000","117","14529,91","Meia Praia"
"2763514324","6500000","180","36111,11","Meia Praia"
"2769181939","1989150","327","6083,03","Meia Praia"
"2758658021","3090000","172","17965,12","Meia Praia"
"2766854215","4199800","300","13999,33","Meia Praia"
"2665874032","1900000","130","14615,38","Centro"
"2698543475","1690000","135","12518,52","Centro"
"2692570989","729981","69","10579,43","Jardim Praia Mar"
"2765499040","1900000","152","12500","Centro"
"2764632846","4535630","213","21294,04","Meia Praia"
"2646971667","1890000","130","14538,46","Meia Praia"
"2743412262","1780000","153","11633,99","Meia Praia"
"2609061200","7800000","181","43093,92","Meia Praia"
"2769839598","2198570","160","13741,06","Andorinha"
"2746689796","749000","63","11888,89","Jardim Praia Mar"
"2766855218","651800","63","10346,03","Morretes"
"2743315670","1650000","107","15420,56","Meia Praia"
"2760097330","7810000","196","39846,94","Meia Praia"
"2672204316","2000000","117","17094,02","Meia Praia"
"2723482233","2758700","180","15326,11","Andorinha"
"2713798431","1600000","247","6477,73","Meia Praia"
"2748326894","3500000","189","18518,52","Meia Praia"
"2661820011","2000000","115","17391,3","Meia Praia"
"2728008566","849000","65","13061,54","Morretes"
"2721503543","930000","63","14761,9","Morretes"
"2764632562","2350000","135","17407,41","Meia Praia"
"2763649651","899990","70","12857","Tabuleiro dos Oliveiras"
"2723211043","850000","76","11184,21","Castelo Branco"
"2764635240","3100000","270","11481,48","Meia Praia"
"2744015183","999000","70","14271,43","Morretes"
"2764634150","2800000","213","13145,54","Andorinha"
"2560637267","806000","70","11514,29","Morretes"
"2650438262","843436","63","13387,87","Morretes"
"2721614139","1950500","141","13833,33","Centro"
"2767583069","844356","69","12237,04","Morretes"
"2769185853","1199160","101","11872,87","Castelo Branco"
"2761579326","2953058","125","23624,46","Centro"
"2750334030","5000000","208","24038,46","Andorinha"
"2764632756","9980000","306","32614,38","Meia Praia"
"2751580433","1600000","124","12903,23","Meia Praia"
"2748437413","1842000","137","13445,26","Andorinha"
"2764632879","1890000","123","15365,85","Meia Praia"
"2748822999","1655000","105","15761,9","Meia Praia"
"2743475268","810200","62","13067,74","Morretes"
"2761579518","932400","70","13320","Morretes"
"2671253018","4900000","138","35507,25","Centro"
"2743409621","1885000","158","11930,38","Meia Praia"
"2746689709","816900","70","11670","Morretes"
"2764220617","2100000","126","16666,67","Andorinha"
"2763409931","1990000","135","14740,74","Meia Praia"
"2760155925","5322240","199","26744,92","Morretes"
"2764949568","1990000","133","14962,41","Meia Praia"
"2758126721","4066400","234","17377,78","Centro"
"2764895215","3730000","220","16954,55","Centro"
"2722180333","965000","70","13785,71","Morretes"
"2769186453","348640","40","8716","Alto São Bento"
"2736168413","6985000","269","25966,54","Centro"
"2765063643","1990000","138","14420,29","Meia Praia"
"2719470249","999998","120","8333,32","Meia Praia"
"2763648030","890000","70","12714,29","Morretes"
"2763570066","3742500","197","18997,46","Meia Praia"
"2757201120","750000","40","18750","Morretes"
"2767255918","690000","58","11896,55","Morretes"
"2734803308","1990000","130","15307,69","Centro"
"2704243322","1950000","185","10540,54","Meia Praia"
"2739750728","4990000","280","17821,43","Centro"
"2764634215","4452371","150","29682,47","Centro"
"2683019096","4239452","259","16368,54","Andorinha"
"2763410128","2830000","160","17687,5","Meia Praia"
"2767583622","889450","61","14581,15","Morretes"
"2661674799","919000","68","13514,71","Morretes"
"2759671857","1990000","130","15307,69","Meia Praia"
"2747097911","1840000","146","12602,74","Meia Praia"
"2754281487","969000","67","14462,69","Meia Praia"
"2759404915","1250000","109","11467,89","Meia Praia"
"2677258395","829500","64","12960,94","Jardim Praia Mar"
"2768234826","4950000","142","34859,15","Centro"
"2626748171","2600000","156","16666,67","Meia Praia"
"2764632868","3198800","208","15378,85","Centro"
"2764632633","2500000","185","13513,51","Andorinha"
"2754724303","2610200","109","23946,79","Meia Praia"
"2756183632","3300000","135","24444,44","Meia Praia"
"2692636061","2500000","220","11363,64","Centro"
"2700334576","1800000","130","13846,15","Centro"
"2764634761","1900000","131","14503,82","Meia Praia"
"2767582651","4355000","222","19617,12","Meia Praia"
"2646971360","830000","70","11857,14","Morretes"
"2762835217","799900","68","11763,24","Morretes"
"2729769120","1960000","122","16065,57","Meia Praia"
"2767581602","2495000","146","17089,04","Meia Praia"
"2748326602","3200000","189","16931,22","Meia Praia"
"2714719140","1600000","195","8205,13","Meia Praia"
"2765608318","2989570","132","22648,26","Castelo Branco"
"2764634222","3196138","151","21166,48","Meia Praia"
"2760209131","1750000","128","13671,88","Andorinha"
"2755332791","848000","65","13046,15","Morretes"
"2743411591","2100000","128","16406,25","Castelo Branco"
"2725681140","2100000","210","10000","Meia Praia"
"2768968862","1749790","122","14342,54","Castelo Branco"
"2752690429","4990000","210","23761,9","Meia Praia"
"2764630849","8200000","189","43386,24","Meia Praia"
"2741204373","1833150","118","15535,17","Centro"
"2767583626","2775714","169","16424,34","Meia Praia"
"2764634535","3650000","189","19312,17","Meia Praia"
"2759605153","1990000","130","15307,69","Meia Praia"
"2722632584","2300000","118","19491,53","Meia Praia"
"2694771595","1900000","118","16101,69","Meia Praia"
"2658748181","3700000","130","28461,54","Centro"
"2624755346","7100000","350","20285,71","Centro"
"2764220614","999000","70","14271,43","Morretes"
"2760222329","1850000","129","14341,09","Meia Praia"
"2743388379","820000","64","12812,5","Morretes"
"2754150496","2698800","184","14667,39","Centro"
"2750140690","2699000","123","21943,09","Meia Praia"
"2763648323","830000","66","12575,76","Tabuleiro dos Oliveiras"
"2767586921","3100000","139","22302,16","Centro"
"2745759310","3600000","270","13333,33","Meia Praia"
"2661820378","930000","66","14090,91","Morretes"
"2758865318","1200000","84","14285,71","Meia Praia"
"2582262193","1390000","140","9928,57","Meia Praia"
"2764631686","5998000","190","31568,42","Meia Praia"
"2569301710","5200000","236","22033,9","Morretes"
"2761790131","3500000","155","22580,65","Meia Praia"
"2747828725","1250000","121","10330,58","Meia Praia"
"2764632937","2538800","127","19990,55","Meia Praia"
"2511795593","1900000","140","13571,43","Centro"
"2764977039","3800000","180","21111,11","Meia Praia"
"2740008122","2200000","127","17322,83","Meia Praia"
"2749249718","833795","67","12444,7","Morretes"
"2744013572","1900000","165","11515,15","Meia Praia"
"2764631846","1650000","110","15000","Castelo Branco"
"2769753509","1449650","118","12285,17","Castelo Branco"
"2763098089","899000","69","13028,99","Morretes"
"2757611414","2799000","238","11760,5","Centro"
"2765020527","2398800","180","13326,67","Centro"
"2744015761","1650000","85","19411,76","Meia Praia"
"2562263246","1605469","165","9730,12","Castelo Branco"
"2738791476","2850000","118","24152,54","Meia Praia"
"2738894940","1500000","135","11111,11","Andorinha"
"2764632406","3100000","206","15048,54","Centro"
"2729444121","710000","68","10441,18","Morretes"
"2758297082","1950000","123","15853,66","Meia Praia"
"2558703374","1600000","190","8421,05",""
"2751942093","3500000","207","16908,21","Meia Praia"
"2763648649","3000000","195","15384,62","Meia Praia"
"2769150315","1184043","68","17412,4","Morretes"
"2730204932","4200000","250","16800",""
"2748028066","900000","64","14062,5",""
"2662729180","820000","55","14909,09","Morretes"
"2687893738","6680000","189","35343,92","Meia Praia"
"2718901136","9800000","179","54748,6","Meia Praia"
"2764951004","2300000","137","16788,32","Centro"
"2747712949","2680000","178","15056,18","Meia Praia"
"2711036855","1450000","109","13302,75","Meia Praia"
"2759540531","1990000","129","15426,36","Meia Praia"
"2744015856","2500000","150","16666,67","Meia Praia"
"2758635423","1200000","84","14285,71","Meia Praia"
"2748045500","7885000","307","25684,04","Meia Praia"
"2767582266","1946256","152","12804,32","Castelo Branco"
"2761506851","3200000","160","20000","Meia Praia"
"2757878336","969000","67","14462,69","Meia Praia"
"2720902957","9995000","180","55527,78","Meia Praia"
"2764633179","2600000","160","16250","Meia Praia"
"2744015661","2781463","160","17384,14","Meia Praia"
"2756093637","885000","70","12642,86","Tabuleiro dos Oliveiras"
"2765162517","2200000","125","17600","Meia Praia"
"2751118710","7210000","166","43433,73","Meia Praia"
"2545204079","1588350","132","12032,95","Meia Praia"
"2562956559","3100000","156","19871,79","Meia Praia"
"2757309215","7494070","305","24570,72","Meia Praia"
"2667614798","1040000","69","15072,46","Morretes"
"2745913629","2500000","178","14044,94","Meia Praia"
"2534696526","828478","69","12006,93","Morretes"
"2762332116","778144","64","12158,5","Tabuleiro dos Oliveiras"
"2764633046","2998800","201","14919,4","Centro"
"2747392813","849000","64","13265,62","Morretes"
"2752619296","1200000","136","8823,53","Meia Praia"
"2764631243","8774000","229","38314,41","Centro"
"2753961895","1549060","180","8605,89","Andorinha"
"2630290451","2350000","132","17803,03","Meia Praia"
"2764952277","2000000","176","11363,64","Meia Praia"
"2748551625","5000000","200","25000","Meia Praia"
"2767582924","5654482","200","28272,41","Centro"
"2753475796","3229000","180","17938,89","Meia Praia"
"2766853429","1979800","129","15347,29","Meia Praia"
"2764387152","949000","67","14164,18","Morretes"
"2687157521","2290000","138","16594,2","Centro"
"2586332335","2648800","164","16151,22","Centro"
"2765063375","1375000","118","11652,54","Andorinha"
"2747203800","2100000","150","14000","Meia Praia"
"2754541815","2997300","132","22706,82","Centro"
"2748438402","3570000","238","15000","Centro"
"2767583797","1830000","120","15250","Castelo Branco"
"2764631739","4500000","148","30405,41","Meia Praia"
"2740138502","2143000","119","18008,4","Canto da Praia"
"2747828724","1650000","122","13524,59","Meia Praia"
"2747950238","1700000","118","14406,78","Andorinha"
"2764633814","1750000","114","15350,88","Andorinha"
"2726426853","850000","75","11333,33","Morretes"
"2764631498","3100000","160","19375","Meia Praia"
"2747993507","2317950","138","16796,74","Centro"
"2748326007","6500000","197","32994,92","Centro"
"2764632637","2190000","123","17804,88","Meia Praia"
"2760097337","1300000","95","13684,21","Centro"
"2764632729","1050000","66","15909,09","Morretes"
"2737417622","868000","64","13562,5","Morretes"
"2764999126","2499000","153","16333,33","Meia Praia"
"2693898179","790002","95","8315,81","Morretes"
"2764895218","6930000","166","41746,99","Meia Praia"
"2740008316","4650000","350","13285,71","Meia Praia"
"2641539367","2290000","140","16357,14","Centro"
"2754192293","1890000","135","14000","Castelo Branco"
"2720616139","6680000","189","35343,92","Meia Praia"
"2667023593","4699000","165","28478,79","Meia Praia"
"2737116349","950000","63","15079,37","Jardim Praia Mar"
"2769188552","1798470","146","12318,29","Andorinha"
"2761579520","6193950","180","34410,83","Centro"
"2764894832","9530000","180","52944,44","Meia Praia"
"2769843348","849380","70","12134","Morretes"
"2560059612","2395800","121","19800","Centro"
"2758187517","4955265","202","24531,01","Meia Praia"
"2759605148","1990000","129","15426,36","Meia Praia"
"2744015862","1650000","107","15420,56","Meia Praia"
"2655801256","1490000","118","12627,12","Andorinha"
"2735197418","4350000","150","29000","Meia Praia"
"2767581951","600000","41","14634,15","Morretes"
"2767582727","1959000","150","13060","Centro"
"2765405634","2550000","175","14571,43","Castelo Branco"
"2765062091","839000","64","13109,38","Jardim Praia Mar"
"2750762175","1914000","122","15688,52","Meia Praia"
"2763648953","980000","42","23333,33","Centro"
"2764860541","1716000","104","16500","Meia Praia"
"2731105136","3973000","129","30798,45","Meia Praia"
"2769472193","1689360","130","12995,08","Meia Praia"
"2761664639","1792000","160","11200","Andorinha"
"2615432322","1703358","132","12904,23","Andorinha"
"2754168815","3100000","157","19745,22","Morretes"
"2755586726","1250000","196","6377,55","Meia Praia"
"2558703181","1613026","160","10081,41",""
"2751668351","6950000","200","34750","Centro"
"2689933921","1800000","200","9000","Meia Praia"
"2614866375","2100000","145","14482,76","Meia Praia"
"2769149523","3920206","140","28001,47","Meia Praia"
"2706695095","2960000","110","26909,09","Meia Praia"
"2769476519","1679750","127","13226,38","Castelo Branco"
"2747781616","4257433","178","23918,16","Meia Praia"
"2630707098","1227000","88","13943,18","Meia Praia"
"2712356298","920000","61","15081,97","Meia Praia"
"2738893344","950000","68","13970,59","Morretes"
"2766851618","3199800","173","18495,95","Meia Praia"
"2764633163","2800000","182","15384,62","Meia Praia"
"2767581372","2445415","132","18525,87","Morretes"
"2758888031","723600","68","10641,18","Morretes"
"2766852216","3199800","190","16841,05","Meia Praia"
"2768352125","3990000","260","15346,15","Meia Praia"
"2761509818","4950000","225","22000","Meia Praia"
"2560637122","720000","115","6260,87","Morretes"
"2733826917","1100000","70","15714,29","Morretes"
"2579395261","860000","70","12285,71","Morretes"
"2682097614","2195000","180","12194,44","Meia Praia"
"2764860330","1990000","116","17155,17","Meia Praia"
"2764631203","2910000","153","19019,61","Meia Praia"
"2763216130","5499000","217","25341,01","Meia Praia"
"2758129947","2500000","130","19230,77","Meia Praia"
"2764630927","3200000","182","17582,42","Meia Praia"
"2754165949","2200000","130","16923,08","Meia Praia"
"2763479315","3300000","172","19186,05","Centro"
"2701837098","1870000","165","11333,33","Meia Praia"
"2766851720","2099800","156","13460,26","Meia Praia"
"2761579917","4700000","274","17153,28","Castelo Branco"
"2754197813","2198800","135","16287,41","Andorinha"
"2698669101","950000","70","13571,43","Morretes"
"2769186392","6829760","158","43226,33","Meia Praia"
"2744016162","2200000","143","15384,62","Meia Praia"
"2767582464","4747782","143","33201,27","Meia Praia"
"2754165479","3388424","142","23862,14","Canto da Praia"
"2757198546","2342168","150","15614,45","Meia Praia"
"2759132729","1990000","140","14214,29","Centro"
"2747392476","2790000","142","19647,89","Meia Praia"
"2759067129","2620000","175","14971,43","Meia Praia"
"2745398648","2500000","131","19083,97","Meia Praia"
"2742888285","861000","64","13453,12","Morretes"
"2558703386","1800000","210","8571,43",""
"2764631823","2350000","114","20614,04","Andorinha"
"2761579719","2200000","115","19130,43","Meia Praia"
"2769179020","1749890","117","14956,32","Andorinha"
"2746689705","2400000","118","20338,98","Centro"
"2754169025","799000","71","11253,52","Morretes"
"2755937932","970000","100","9700","Castelo Branco"
"2757201516","1860000","126","14761,9","Meia Praia"
"2763648652","1200000","86","13953,49","Meia Praia"
"2761130681","1157000","66","17530,3","Morretes"
"2703185010","932000","70","13314,29","Meia Praia"
"2699240778","3900000","198","19696,97","Meia Praia"
"2769279520","1351550","104","12995,67","Castelo Branco"
"2755580567","1199000","92","13032,61","Meia Praia"
"2769185842","1399220","112","12493,04","Meia Praia"
"2760222330","1260000","97","12989,69","Centro"
"2758582119","850000","68","12500","Morretes"
"2765283021","2146917","116","18507,91","Andorinha"
"2747203152","1990000","130","15307,69","Centro"
"2715509201","2290000","150","15266,67","Centro"
"2744015478","1850000","146","12671,23","Meia Praia"
"2675655299","3600000","260","13846,15","Meia Praia"
"2623490760","1180000","100","11800","Meia Praia"
"2700891098","735000","53","13867,92","Tabuleiro dos Oliveiras"
"2743930153","3199369","240","13330,7","Castelo Branco"
"2736430943","2200000","120","18333,33","Meia Praia"
"2740008322","2546117","162","15716,77","Meia Praia"
"2744012700","2990000","172","17383,72","Castelo Branco"
"2740920296","3464511","188","18428,25","Meia Praia"
"2747828727","1699000","108","15731,48","Meia Praia"
"2740006704","1950000","118","16525,42","Andorinha"
"2757729860","1499200","101","14843,56","Morretes"
"2728045452","899000","69","13028,99","Morretes"
"2691477556","990000","70","14142,86","Morretes"
"2767583142","861655","64","13463,36","Morretes"
"2751617615","4399390","208","21150,91","Andorinha"
"2767581862","861655","64","13463,36","Morretes"
"2766854021","849800","69","12315,94","Tabuleiro dos Oliveiras"
"2769536334","1700000","105","16190,48","Centro"
"2744009668","2190000","129","16976,74","Castelo Branco"
"2747065395","3190000","157","20318,47","Meia Praia"
"2688577254","2399000","130","18453,85","Meia Praia"
"2758636122","1590000","129","12325,58","Meia Praia"
"2695683800","2550000","130","19615,38","Meia Praia"
"2748438298","2968963","206","14412,44","Meia Praia"
"2767874387","2480000","153","16209,15","Centro"
"2569299029","2300000","157","14649,68","Meia Praia"
"2764630842","1680000","140","12000","Meia Praia"
"2755017805","890000","110","8090,91","Morretes"
"2558703357","795000","139","5719,42",""
"2746804093","2950000","128","23046,88","Meia Praia"
"2764220616","2500000","140","17857,14","Centro"
"2728026767","839928","64","13123,88","Meia Praia"
"2626746491","2900000","120","24166,67","Meia Praia"
"2747200824","3090000","126","24523,81","Meia Praia"
"2653744660","1850000","135","13703,7","Meia Praia"
"2735765330","2350000","182","12912,09","Andorinha"
"2725527841","2768000","180","15377,78","Andorinha"
"2764631585","5000000","208","24038,46","Andorinha"
"2682553739","6888000","337","20439,17","Morretes"
"2769477121","2389710","110","21724,64","Andorinha"
"2767581585","1628288","135","12061,39","Meia Praia"
"2755524996","1475000","80","18437,5","Meia Praia"
"2751942296","798000","55","14509,09","Morretes"
"2753857516","3500000","188","18617,02","Meia Praia"
"2721664593","2001669","125","16013,35","Meia Praia"
"2620599019","1200000","66","18181,82","Morretes"
"2744790836","2200000","127","17322,83","Meia Praia"
"2703381082","4290000","357","12016,81","Meia Praia"
