"owner_id","qtd_linhas","linhas_identical","snapshot_dates"
"242553173","2","False","2025-01-13 02:17:24.000; 2025-01-13 02:24:28.000"
"273331651","2","False","2025-01-13 02:01:25.000; 2025-01-13 02:44:49.000"
"389987204","2","False","2025-01-13 02:07:35.000; 2025-01-13 02:44:50.000"
"202862054","2","False","2025-01-13 01:57:34.000; 2025-01-13 02:29:06.000"
"497239104","3","False","2025-01-13 01:58:36.000; 2025-01-13 02:29:08.000; 2025-01-13 02:50:52.000"
"106009433","2","False","2025-01-13 01:59:41.000; 2025-01-13 02:29:14.000"
"477129691","2","False","2025-01-13 02:29:16.000; 2025-01-13 02:46:06.000"
"517416800","2","False","2025-01-13 02:29:17.000; 2025-01-13 02:29:49.000"
"232233138","2","False","2025-01-13 02:29:21.000; 2025-01-13 02:40:53.000"
"142978320","4","False","2025-01-13 01:57:11.000; 2025-01-13 02:00:16.000; 2025-01-13 02:12:01.000; 2025-01-13 02:29:28.000"
"174889749","2","False","2025-01-13 02:29:33.000; 2025-01-13 02:49:05.000"
"374349951","3","False","2025-01-13 01:55:52.000; 2025-01-13 02:29:33.000; 2025-01-13 02:30:37.000"
"299141784","2","False","2025-01-13 02:02:55.000; 2025-01-13 02:18:42.000"
"240175683","2","False","2025-01-13 01:57:43.000; 2025-01-13 02:18:55.000"
"560473060","2","False","2025-01-13 01:56:57.000; 2025-01-13 02:19:25.000"
"657351611","4","False","2025-01-13 01:59:20.000; 2025-01-13 02:19:25.000; 2025-01-13 02:30:28.000; 2025-01-13 02:41:40.000"
"332009380","2","False","2025-01-13 01:55:09.000; 2025-01-13 02:19:38.000"
"441988449","2","False","2025-01-13 02:01:47.000; 2025-01-13 02:19:41.000"
"553502936","2","False","2025-01-13 02:19:41.000; 2025-01-13 02:23:35.000"
"547717764","2","False","2025-01-13 02:19:42.000; 2025-01-13 02:34:37.000"
"543175517","6","False","2025-01-13 01:54:29.000; 2025-01-13 02:03:07.000; 2025-01-13 02:19:45.000; 2025-01-13 02:23:44.000; 2025-01-13 02:35:56.000; 2025-01-13 02:36:10.000"
"427854454","2","False","2025-01-13 01:57:06.000; 2025-01-13 02:20:28.000"
"443077455","3","False","2025-01-13 01:57:07.000; 2025-01-13 02:20:35.000; 2025-01-13 02:47:36.000"
"258729677","2","False","2025-01-13 02:20:42.000; 2025-01-13 02:37:22.000"
"426126179","2","False","2025-01-13 02:03:32.000; 2025-01-13 02:30:39.000"
"2143734","3","False","2025-01-13 02:31:22.000; 2025-01-13 02:53:28.000; 2025-01-13 02:55:48.000"
"306251639","2","False","2025-01-13 02:48:03.000; 2025-01-13 02:57:51.000"
"445858382","2","False","2025-01-13 02:23:33.000; 2025-01-13 02:58:09.000"
"461891399","2","False","2025-01-13 02:50:12.000; 2025-01-13 02:59:07.000"
"312800700","2","False","2025-01-13 01:57:29.000; 2025-01-13 02:52:58.000"
"158715358","4","False","2025-01-13 01:57:36.000; 2025-01-13 02:54:43.000; 2025-01-13 02:55:31.000; 2025-01-13 02:57:35.000"
"665547200","3","False","2025-01-13 02:09:35.000; 2025-01-13 02:30:26.000; 2025-01-13 02:55:57.000"
"331691478","4","False","2025-01-13 02:02:26.000; 2025-01-13 02:37:43.000; 2025-01-13 02:41:21.000; 2025-01-13 02:57:32.000"
"227594061","3","False","2025-01-13 01:56:17.000; 2025-01-13 02:26:34.000; 2025-01-13 02:41:42.000"
"424751659","2","False","2025-01-13 01:56:19.000; 2025-01-13 02:41:16.000"
"133449117","2","False","2025-01-13 01:56:30.000; 2025-01-13 02:08:33.000"
"14958831","2","False","2025-01-13 01:56:33.000; 2025-01-13 02:03:18.000"
"316540946","3","False","2025-01-13 01:56:42.000; 2025-01-13 02:33:42.000; 2025-01-13 02:35:55.000"
"311476223","2","False","2025-01-13 01:56:43.000; 2025-01-13 02:34:20.000"
"259280631","2","False","2025-01-13 01:56:50.000; 2025-01-13 02:26:56.000"
"482395736","2","False","2025-01-13 01:57:06.000; 2025-01-13 02:24:19.000"
"328037091","2","False","2025-01-13 01:57:39.000; 2025-01-13 02:32:14.000"
"564369168","2","False","2025-01-13 01:57:45.000; 2025-01-13 02:33:30.000"
"579053443","2","False","2025-01-13 01:57:47.000; 2025-01-13 02:22:55.000"
"168120538","2","False","2025-01-13 01:58:11.000; 2025-01-13 02:40:22.000"
"201183053","3","False","2025-01-13 01:58:16.000; 2025-01-13 02:07:30.000; 2025-01-13 02:49:53.000"
"505113543","2","False","2025-01-13 01:58:25.000; 2025-01-13 02:05:37.000"
"10550294","3","False","2025-01-13 01:55:40.000; 2025-01-13 02:23:52.000; 2025-01-13 02:35:39.000"
"337453477","2","False","2025-01-13 02:23:53.000; 2025-01-13 02:50:22.000"
"370216636","3","False","2025-01-13 02:03:04.000; 2025-01-13 02:24:01.000; 2025-01-13 02:46:43.000"
"227340794","2","False","2025-01-13 02:36:39.000; 2025-01-13 02:38:38.000"
"340165323","2","False","2025-01-13 02:35:26.000; 2025-01-13 02:38:45.000"
"133991722","2","False","2025-01-13 02:38:55.000; 2025-01-13 02:50:05.000"
"165255751","2","False","2025-01-13 02:01:12.000; 2025-01-13 02:38:56.000"
"498050823","2","False","2025-01-13 02:04:50.000; 2025-01-13 02:38:58.000"
"552886795","2","False","2025-01-13 02:39:55.000; 2025-01-13 02:58:11.000"
"227735361","3","False","2025-01-13 01:59:17.000; 2025-01-13 02:01:00.000; 2025-01-13 02:41:18.000"
"397869265","3","False","2025-01-13 02:35:37.000; 2025-01-13 02:40:10.000; 2025-01-13 02:41:45.000"
"156159180","5","False","2025-01-13 02:09:34.000; 2025-01-13 02:12:31.000; 2025-01-13 02:26:03.000; 2025-01-13 02:41:49.000; 2025-01-13 02:58:17.000"
"558714655","2","False","2025-01-13 02:36:18.000; 2025-01-13 02:40:13.000"
"158051176","2","False","2025-01-13 02:09:19.000; 2025-01-13 02:40:21.000"
"566410696","2","False","2025-01-13 02:12:13.000; 2025-01-13 02:40:32.000"
"9506232","2","False","2025-01-13 02:49:03.000; 2025-01-13 02:50:49.000"
"114511450","2","False","2025-01-13 02:36:12.000; 2025-01-13 02:49:05.000"
"491058195","2","False","2025-01-13 02:28:32.000; 2025-01-13 02:58:24.000"
"491824858","2","False","2025-01-13 02:37:34.000; 2025-01-13 02:58:52.000"
"192636688","2","False","2025-01-13 02:20:21.000; 2025-01-13 02:58:59.000"
"276008409","2","False","2025-01-13 02:35:27.000; 2025-01-13 02:47:33.000"
"115334486","3","False","2025-01-13 01:58:35.000; 2025-01-13 02:41:09.000; 2025-01-13 02:47:34.000"
"554717777","2","False","2025-01-13 02:27:05.000; 2025-01-13 02:47:36.000"
"658741691","2","False","2025-01-13 02:06:59.000; 2025-01-13 02:49:00.000"
"476847056","2","False","2025-01-13 02:23:19.000; 2025-01-13 02:51:56.000"
"101640501","3","False","2025-01-13 02:21:23.000; 2025-01-13 02:28:31.000; 2025-01-13 02:39:23.000"
"540217131","2","False","2025-01-13 02:14:03.000; 2025-01-13 02:21:29.000"
"664328008","2","False","2025-01-13 02:02:40.000; 2025-01-13 02:21:36.000"
"119518729","2","False","2025-01-13 01:54:22.000; 2025-01-13 02:21:39.000"
"324595100","4","False","2025-01-13 02:21:49.000; 2025-01-13 02:22:56.000; 2025-01-13 02:31:06.000; 2025-01-13 02:41:10.000"
"553527281","2","False","2025-01-13 02:21:51.000; 2025-01-13 02:46:15.000"
"212961822","2","False","2025-01-13 02:13:52.000; 2025-01-13 02:50:10.000"
"8347337","3","False","2025-01-13 02:09:42.000; 2025-01-13 02:38:15.000; 2025-01-13 02:50:16.000"
"84162292","3","False","2025-01-13 02:03:34.000; 2025-01-13 02:21:19.000; 2025-01-13 02:50:17.000"
"419526733","2","False","2025-01-13 02:24:16.000; 2025-01-13 02:50:17.000"
"1271087","3","False","2025-01-13 01:56:04.000; 2025-01-13 02:06:37.000; 2025-01-13 02:50:27.000"
"435937608","2","False","2025-01-13 02:27:32.000; 2025-01-13 02:50:47.000"
"109848803","2","False","2025-01-13 01:54:29.000; 2025-01-13 01:59:42.000"
"230786695","2","False","2025-01-13 01:54:33.000; 2025-01-13 01:58:50.000"
"315968304","2","False","2025-01-13 01:54:35.000; 2025-01-13 01:59:44.000"
"650602517","2","False","2025-01-13 01:54:42.000; 2025-01-13 02:26:20.000"
"239715232","3","False","2025-01-13 01:54:53.000; 2025-01-13 02:04:12.000; 2025-01-13 02:34:14.000"
"542591363","3","False","2025-01-13 01:55:00.000; 2025-01-13 02:22:46.000; 2025-01-13 02:38:05.000"
"655094890","2","False","2025-01-13 01:55:08.000; 2025-01-13 01:58:38.000"
"420142305","2","False","2025-01-13 02:12:23.000; 2025-01-13 02:40:42.000"
"488106109","2","False","2025-01-13 02:07:33.000; 2025-01-13 02:40:57.000"
"559816575","2","False","2025-01-13 02:22:48.000; 2025-01-13 02:41:11.000"
"465532494","2","False","2025-01-13 01:55:12.000; 2025-01-13 02:07:43.000"
"73707795","4","False","2025-01-13 01:55:22.000; 2025-01-13 01:59:38.000; 2025-01-13 02:00:49.000; 2025-01-13 02:25:01.000"
"498703342","2","False","2025-01-13 01:55:24.000; 2025-01-13 02:24:46.000"
"91999091","2","False","2025-01-13 01:55:32.000; 2025-01-13 02:35:59.000"
"107450594","2","False","2025-01-13 01:55:33.000; 2025-01-13 02:46:28.000"
"379944942","2","False","2025-01-13 01:55:36.000; 2025-01-13 02:52:05.000"
"498410904","2","False","2025-01-13 01:55:38.000; 2025-01-13 02:33:03.000"
"78247164","2","False","2025-01-13 01:56:02.000; 2025-01-13 02:23:11.000"
"271799023","2","False","2025-01-13 01:58:59.000; 2025-01-13 01:59:59.000"
"300576771","2","False","2025-01-13 02:00:00.000; 2025-01-13 02:22:59.000"
"426472149","2","False","2025-01-13 02:00:21.000; 2025-01-13 02:39:47.000"
"492426050","2","False","2025-01-13 02:00:42.000; 2025-01-13 02:06:08.000"
"143699250","2","False","2025-01-13 02:00:43.000; 2025-01-13 02:34:14.000"
"161033971","2","False","2025-01-13 02:00:53.000; 2025-01-13 02:09:19.000"
"103471234","2","False","2025-01-13 02:46:27.000; 2025-01-13 02:55:24.000"
"117691672","2","False","2025-01-13 01:59:19.000; 2025-01-13 02:57:18.000"
"245194685","2","False","2025-01-13 02:27:52.000; 2025-01-13 02:49:49.000"
"439660269","2","False","2025-01-13 02:00:56.000; 2025-01-13 02:27:09.000"
"201531634","2","False","2025-01-13 02:00:56.000; 2025-01-13 02:32:11.000"
"161956442","2","False","2025-01-13 02:01:20.000; 2025-01-13 02:08:23.000"
"489316663","2","False","2025-01-13 02:02:42.000; 2025-01-13 02:38:23.000"
"49344444","2","False","2025-01-13 02:04:25.000; 2025-01-13 02:25:42.000"
"142692280","3","False","2025-01-13 02:07:21.000; 2025-01-13 02:11:21.000; 2025-01-13 02:12:11.000"
"284333482","2","False","2025-01-13 02:07:47.000; 2025-01-13 02:11:28.000"
"244081776","4","False","2025-01-13 02:07:47.000; 2025-01-13 02:26:39.000; 2025-01-13 02:39:28.000; 2025-01-13 02:46:22.000"
"240428142","2","False","2025-01-13 02:09:16.000; 2025-01-13 02:36:35.000"
"15890874","2","False","2025-01-13 01:56:04.000; 2025-01-13 02:35:34.000"
"224061270","3","False","2025-01-13 01:56:10.000; 2025-01-13 02:12:08.000; 2025-01-13 02:46:46.000"
"170835881","2","False","2025-01-13 01:59:10.000; 2025-01-13 02:37:38.000"
"286900037","2","False","2025-01-13 01:59:13.000; 2025-01-13 02:23:08.000"
"529268905","2","False","2025-01-13 01:59:15.000; 2025-01-13 02:27:54.000"
"532489847","2","False","2025-01-13 01:59:22.000; 2025-01-13 02:05:35.000"
"434570639","2","False","2025-01-13 01:59:32.000; 2025-01-13 02:34:13.000"
"120964560","2","False","2025-01-13 02:08:39.000; 2025-01-13 02:27:07.000"
"162574240","2","False","2025-01-13 02:27:25.000; 2025-01-13 02:34:40.000"
"163719561","2","False","2025-01-13 02:05:46.000; 2025-01-13 02:28:04.000"
"250182151","3","False","2025-01-13 02:25:00.000; 2025-01-13 02:28:11.000; 2025-01-13 02:37:49.000"
"429305362","2","False","2025-01-13 02:22:50.000; 2025-01-13 02:28:35.000"
"203549288","2","False","2025-01-13 02:05:19.000; 2025-01-13 02:33:32.000"
"231172295","2","False","2025-01-13 02:05:23.000; 2025-01-13 02:33:46.000"
"50656328","2","False","2025-01-13 02:35:28.000; 2025-01-13 02:36:11.000"
"187547742","2","False","2025-01-13 02:08:21.000; 2025-01-13 02:35:38.000"
"552322476","2","False","2025-01-13 01:58:41.000; 2025-01-13 02:46:11.000"
"55767125","3","False","2025-01-13 02:08:42.000; 2025-01-13 02:38:17.000; 2025-01-13 02:46:28.000"
"328958164","2","False","2025-01-13 02:24:55.000; 2025-01-13 02:47:01.000"
"307620413","2","False","2025-01-13 02:04:43.000; 2025-01-13 02:37:03.000"
"228740317","2","False","2025-01-13 02:20:07.000; 2025-01-13 02:37:07.000"
"520572832","2","False","2025-01-13 02:03:29.000; 2025-01-13 02:38:07.000"
"252615315","2","False","2025-01-13 02:03:29.000; 2025-01-13 02:51:24.000"
"147971386","2","False","2025-01-13 02:11:15.000; 2025-01-13 02:51:32.000"
"15497138","2","False","2025-01-13 01:59:43.000; 2025-01-13 02:32:13.000"
"24314149","2","False","2025-01-13 02:03:12.000; 2025-01-13 02:33:28.000"
"157039479","2","False","2025-01-13 02:37:55.000; 2025-01-13 02:39:18.000"
"170710320","2","False","2025-01-13 02:04:43.000; 2025-01-13 02:12:18.000"
"302692995","2","False","2025-01-13 02:12:25.000; 2025-01-13 02:51:15.000"
"47311819","2","False","2025-01-13 02:01:37.000; 2025-01-13 02:04:32.000"
"156654379","2","False","2025-01-13 02:01:42.000; 2025-01-13 02:37:53.000"
"5351312","3","False","2025-01-13 02:05:13.000; 2025-01-13 02:14:11.000; 2025-01-13 02:52:07.000"
"23425701","2","False","2025-01-13 02:05:46.000; 2025-01-13 02:30:10.000"
"357806736","3","False","2025-01-13 02:06:26.000; 2025-01-13 02:08:45.000; 2025-01-13 02:22:48.000"
"497357882","2","False","2025-01-13 02:05:36.000; 2025-01-13 02:22:49.000"
"442511487","2","False","2025-01-13 02:22:57.000; 2025-01-13 02:35:57.000"
"162686113","2","False","2025-01-13 02:23:08.000; 2025-01-13 02:32:55.000"
"66106937","2","False","2025-01-13 02:23:10.000; 2025-01-13 02:37:42.000"
"162389169","2","False","2025-01-13 02:06:32.000; 2025-01-13 02:34:29.000"
"284732986","2","False","2025-01-13 02:05:44.000; 2025-01-13 02:39:38.000"
"548226371","2","False","2025-01-13 02:02:59.000; 2025-01-13 02:06:01.000"
"652806624","2","False","2025-01-13 02:04:58.000; 2025-01-13 02:06:55.000"
"307308667","2","False","2025-01-13 01:58:55.000; 2025-01-13 02:53:38.000"
"502728316","2","False","2025-01-13 01:58:38.000; 2025-01-13 02:35:54.000"
"234767530","2","False","2025-01-13 02:20:05.000; 2025-01-13 02:53:17.000"
"548247228","2","False","2025-01-13 02:04:28.000; 2025-01-13 02:53:26.000"
"203400373","2","False","2025-01-13 02:26:57.000; 2025-01-13 02:38:01.000"
"231644904","2","False","2025-01-13 02:26:48.000; 2025-01-13 02:39:43.000"
"528200178","2","False","2025-01-13 02:04:19.000; 2025-01-13 02:26:29.000"
